img_id,img_name,question,answer
2452,xmlab356/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane
2453,xmlab356/source.jpg,Where does the image represent in the body?,Chest
2454,xmlab356/source.jpg,Which side of chest is abnormal in this image?,Center
2455,xmlab356/source.jpg,Where is/are the cardiomegaly located?,Heart
2456,xmlab356/source.jpg,What organ system is primarily present in this image?,Chest
2457,xmlab356/source.jpg,Is this a study of the chest?,Yes
2458,xmlab356/source.jpg,Are there abnormalities in this image?,Yes
2459,xmlab356/source.jpg,Is the lung healthy?,No
2460,xmlab356/source.jpg,Can cardiomegaly be observed on the heart in this picture?,Yes
2461,xmlab356/source.jpg,What color is the lung in the picture?,Black
2462,xmlab356/source.jpg,How many organs are there in this image?,2
2463,xmlab356/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2464,xmlab356/source.jpg,How to prevent the occurrence of the disease on the heart in this image?,"Live healthy, enhance physical fitness"
2465,xmlab356/source.jpg,Which organs/organ is part of the circulatory system in this image?,Heart
2466,xmlab358/source.jpg,What modality is shown in this image?,X-Ray
2467,xmlab358/source.jpg,What scanning plane does this image belong to?,Coronal Plane
2468,xmlab358/source.jpg,Where does the picture show?,Chest
2469,xmlab358/source.jpg,"Which side of lung is abnormal in this image,left or right?",Right
2470,xmlab358/source.jpg,Where is the pneumonia in this image?,Lower Right Lung
2471,xmlab358/source.jpg,What organ system is primarily present in this image?,Chest
2472,xmlab358/source.jpg,Is this a study of the abdomen?,No
2473,xmlab358/source.jpg,What diseases are included in the picture?,Pneumonia
2474,xmlab358/source.jpg,Is the lung healthy?,No
2475,xmlab358/source.jpg,Can pneumonia be observed on the lower right lung in this picture?,Yes
2476,xmlab358/source.jpg,What color does the left lung show in the picture?,Black
2477,xmlab358/source.jpg,How many existing lungs in this image?,2
2478,xmlab358/source.jpg,What is the function of the main organ in this picture?,Breathe
2479,xmlab358/source.jpg,What kind of symptoms will the disease on the lower right of lung bring to the patient?,"Cough foamy mucus sputum, dyspnea, cough, chest pain"
2480,xmlab358/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart
2481,xmlab36/source.jpg,What modality is used to take this image?,MRI
2482,xmlab36/source.jpg,Which part of the body does this image belong to?,Abdomen
2483,xmlab36/source.jpg,What is the mr weighting in this image?,T1
2484,xmlab36/source.jpg,Does the picture contain liver?,Yes
2485,xmlab36/source.jpg,Does the picture contain kidney?,Yes
2486,xmlab36/source.jpg,Does the picture contain spleen?,No
2487,xmlab36/source.jpg,Where is the liver?,Upper Left
2488,xmlab36/source.jpg,How many kidneys in this image?,2
2489,xmlab36/source.jpg,Is the liver healthy?,Yes
2490,xmlab36/source.jpg,Does the kidneys look normal?,Yes
2491,xmlab36/source.jpg,"Which is bigger in this image, kidney or liver?",Liver
2492,xmlab36/source.jpg,What is the organ located in the lower right corner?,Left Kidney
2493,xmlab362/source.jpg,What imaging modality was used?,X-Ray
2494,xmlab362/source.jpg,Is this a coronal plane?,Yes
2495,xmlab362/source.jpg,Where does the picture show?,Chest
2496,xmlab362/source.jpg,Where is/are the abnormality located in this picture?,Left Lung
2497,xmlab362/source.jpg,Where is/are the pneumonia located?,Left Lung
2498,xmlab362/source.jpg,What is the organ system visualized?,Chest
2499,xmlab362/source.jpg,Which organs appear in pairs?,Lung
2500,xmlab362/source.jpg,Is the lung abnormal?,Yes
2501,xmlab362/source.jpg,Is the lung healthy?,No
2502,xmlab362/source.jpg,Can pneumonia be observed on the lower right lung in this picture?,No
2503,xmlab362/source.jpg,What color does the left lung show in the picture?,Gray
2504,xmlab362/source.jpg,How many existing lungs in this image?,2
2505,xmlab362/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2506,xmlab362/source.jpg,How to prevent the occurrence of the disease on the left lobe of lung in this image?,"Pay attention to prevent cold and keep warm, enhance physical fitness"
2507,xmlab362/source.jpg,Which organs/organ is part of the circulatory system in this image?,Heart
2508,xmlab363/source.jpg,What type of medical image is this?,X-Ray
2509,xmlab363/source.jpg,Is this sagittal plane?,No
2510,xmlab363/source.jpg,Which part of the human body is the organ located in the image?,Chest
2511,xmlab363/source.jpg,"Which side of lung is abnormal in this image,left or right?",Right
2512,xmlab363/source.jpg,Where is/are the pneumonia located?,Right Lung
2513,xmlab363/source.jpg,What is the main organ in the image?,Lung
2514,xmlab363/source.jpg,Which organ system is imaged?,Chest
2515,xmlab363/source.jpg,Is this image normal?,No
2516,xmlab363/source.jpg,Is the lung healthy?,No
2517,xmlab363/source.jpg,Can pneumonia be observed on the upper left lung in this picture?,No
2518,xmlab363/source.jpg,What color does the right lung show in the picture?,Black
2519,xmlab363/source.jpg,How many existing heart in this image?,1
2520,xmlab363/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2521,xmlab363/source.jpg,What is the main cause of the disease on the right of the lung in the picture?,Bacterial infection
2522,xmlab363/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung
2523,xmlab364/source.jpg,How was this image taken?,X-Ray
2524,xmlab364/source.jpg,What is the scanning plane of this image?,Coronal Plane
2525,xmlab364/source.jpg,Which part of the human body is the organ located in the image?,Chest
2526,xmlab364/source.jpg,Where is the heart in this image?,Center
2527,xmlab364/source.jpg,Where is the pneumonia in the lung?,Left Lung
2528,xmlab364/source.jpg,Which organs appear in pairs?,Lung
2529,xmlab364/source.jpg,What is the main organ in the image?,Lung
2530,xmlab364/source.jpg,What diseases are included in the picture?,Pneumonia
2531,xmlab364/source.jpg,Is/Are there abnormalities in the patient's left lung?,Yes
2532,xmlab364/source.jpg,Can pneumonia be observed on the lower right lung in this picture?,No
2533,xmlab364/source.jpg,What color does the right lung show in the picture?,Black
2534,xmlab364/source.jpg,How many organs are there in this image?,2
2535,xmlab364/source.jpg,What is the function of the main organ in this picture?,Breathe
2536,xmlab364/source.jpg,What kind of symptoms will the disease on the left of lung bring to the patient?,"Cough foamy mucus sputum, dyspnea, cough, chest pain"
2537,xmlab364/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart
2538,xmlab365/source.jpg,What modality is used to take this image?,X-Ray
2539,xmlab365/source.jpg,Is this a coronal section?,Yes
2540,xmlab365/source.jpg,Where does the image represent in the body?,Chest
2541,xmlab365/source.jpg,Where is the abnormality in this image?,Both Lung
2542,xmlab365/source.jpg,What part of the lung is the pneumonia located in?,Both Lung
2543,xmlab365/source.jpg,Which organs appear in pairs?,Lung
2544,xmlab365/source.jpg,Is this a study of the chest?,Yes
2545,xmlab365/source.jpg,Is the lung healthy?,No
2546,xmlab365/source.jpg,Is/Are there abnormalities in the patient's left lung?,Yes
2547,xmlab365/source.jpg,Can pneumonia be observed on the left lung in this picture?,Yes
2548,xmlab365/source.jpg,What color is the lung in the picture?,Black
2549,xmlab365/source.jpg,How many existing heart in this image?,1
2550,xmlab365/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2551,xmlab365/source.jpg,How to treat the disease located on the left of lung in this image?,"Medical therapy, supportive therapy"
2552,xmlab365/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung
2553,xmlab368/source.jpg,What imaging modality was used?,X-Ray
2554,xmlab368/source.jpg,What scanning plane does this image belong to?,Coronal Plane
2555,xmlab368/source.jpg,Where does the image represent in the body?,Chest
2556,xmlab368/source.jpg,Where is the abnormality in this image?,Heart
2557,xmlab368/source.jpg,Where is the cardiomegaly located in this image?,Heart
2558,xmlab368/source.jpg,Is this a study of the chest?,Yes
2559,xmlab368/source.jpg,Is this a study of the pelvic cavity?,No
2560,xmlab368/source.jpg,What diseases are included in the picture?,Cardiomegaly
2561,xmlab368/source.jpg,What disease is/are shown in this image?,Cardiomegaly
2562,xmlab368/source.jpg,Can cardiomegaly be observed on the left lung in this picture?,Yes
2563,xmlab368/source.jpg,What color does the left lung show in the picture?,Black
2564,xmlab368/source.jpg,How many existing heart in this image?,1
2565,xmlab368/source.jpg,How much damage will be caused to the body taking such an image?,A Little
2566,xmlab368/source.jpg,What is the main cause of the disease on the left of the lung in the picture?,"Hypertension, dilated cardiomyopathy"
2567,xmlab368/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung
2568,xmlab369/source.jpg,How was this image taken?,X-Ray
2569,xmlab369/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane
2570,xmlab369/source.jpg,Do the organs in the image exist in the neck?,No
2571,xmlab369/source.jpg,Where is the heart in this image?,Center
2572,xmlab369/source.jpg,Where is the effusion?,Left Lung
2573,xmlab369/source.jpg,Which organ system is imaged?,Chest
2574,xmlab369/source.jpg,Is this a study of the head?,No
2575,xmlab369/source.jpg,Is the lung normal appearing?,No
2576,xmlab369/source.jpg,What diseases are included in the picture?,Pleural Effusion
2577,xmlab369/source.jpg,Can effusion be observed on the left lung in this picture?,Yes
2578,xmlab369/source.jpg,What color is the lung in the picture?,Black
2579,xmlab369/source.jpg,How many lungs are shown in this image?,2
2580,xmlab369/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2581,xmlab369/source.jpg,How to treat the disease located on the left of lung in this image?,"Medical treatment, surgical treatment"
2582,xmlab369/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung
2583,xmlab37/source.jpg,What modality is used to take this image?,MRI
2584,xmlab37/source.jpg,Which part of the body does this image belong to?,Abdomen
2585,xmlab37/source.jpg,What is the mr weighting in this image?,T1
2586,xmlab37/source.jpg,Does the picture contain liver?,Yes
2587,xmlab37/source.jpg,Does the picture contain kidney?,No
2588,xmlab37/source.jpg,Does the picture contain spleen?,Yes
2589,xmlab37/source.jpg,Where is the liver?,Left
2590,xmlab37/source.jpg,Is the liver healthy?,Yes
2591,xmlab37/source.jpg,Does the spleen look abnormal?,No
2592,xmlab370/source.jpg,"Which type of modality is shown about this image, MRI, CT or X-Ray?",X-Ray
2593,xmlab370/source.jpg,Is this sagittal plane?,No
2594,xmlab370/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Chest
2595,xmlab370/source.jpg,Where is the abnormality in this image?,Right Lung
2596,xmlab370/source.jpg,Where is the pneumothorax in the lung?,Right Lung
2597,xmlab370/source.jpg,Is this a study of the chest?,Yes
2598,xmlab370/source.jpg,Which organs appear in pairs?,Lung
2599,xmlab370/source.jpg,Does the patient have any abnormalities?,Yes
2600,xmlab370/source.jpg,Is/Are there abnormalities in the patient's right lung?,Yes
2601,xmlab370/source.jpg,Can pneumothorax be observed on the right lung in this picture?,Yes
2602,xmlab370/source.jpg,What color does the left lung show in the picture?,Black
2603,xmlab370/source.jpg,How many lungs are shown in this image?,2
2604,xmlab370/source.jpg,How much damage will be caused to the body taking such an image?,A Little
2605,xmlab370/source.jpg,What kind of symptoms will the disease on the right lung bring to the patient?,"Chest pain, dyspnea"
2606,xmlab370/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart
2607,xmlab371/source.jpg,How was this image taken?,X-Ray
2608,xmlab371/source.jpg,Is this a coronal section?,Yes
2609,xmlab371/source.jpg,Where does the image represent in the body?,Chest
2610,xmlab371/source.jpg,Where is/are the abnormality located in this picture?,Lower Left Lung
2611,xmlab371/source.jpg,Where is the mass in this image?,Lower Left Lung
2612,xmlab371/source.jpg,Is this a study of the chest?,Yes
2613,xmlab371/source.jpg,Which organs appear in pairs?,Lung
2614,xmlab371/source.jpg,Does the lung look abnormal?,Yes
2615,xmlab371/source.jpg,What diseases are included in the picture?,Pulmonary Mass
2616,xmlab371/source.jpg,Can mass be observed on the upper left lung in this picture?,No
2617,xmlab371/source.jpg,What color does the left lung show in the picture?,Black
2618,xmlab371/source.jpg,How many organs are there in this image?,2
2619,xmlab371/source.jpg,What is the function of the main organ in this picture?,Breathe
2620,xmlab371/source.jpg,What is the main cause of the disease on the lower left of the lung in the picture?,"Pulmonary infection, lung tumor, tuberculosis and other diseases"
2621,xmlab371/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung
2622,xmlab372/source.jpg,Is this a X-Ray?,Yes
2623,xmlab372/source.jpg,Is this a transverse plane?,No
2624,xmlab372/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Chest
2625,xmlab372/source.jpg,Which side of lung is abnormal in this image?,Right
2626,xmlab372/source.jpg,Where is/are the mass located?,Right Lung
2627,xmlab372/source.jpg,What organ system is primarily present in this image?,Chest
2628,xmlab372/source.jpg,Which organ system is imaged?,Chest
2629,xmlab372/source.jpg,What disease is/are shown on the right of lung?,Pulmonary Mass
2630,xmlab372/source.jpg,What diseases are included in the picture?,Pulmonary Mass
2631,xmlab372/source.jpg,Can mass be observed on the lower left lung in this picture?,No
2632,xmlab372/source.jpg,What color does the right lung show in the picture?,Black
2633,xmlab372/source.jpg,How many lungs are shown in this image?,2
2634,xmlab372/source.jpg,What is the effect of the main organ in this picture?,Breathe
2635,xmlab372/source.jpg,How to prevent the occurrence of the disease on the right lobe of lung in this image?,Keep healthy
2636,xmlab372/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart
2637,xmlab373/source.jpg,Is this image taken via X-Ray?,Yes
2638,xmlab373/source.jpg,What is the scanning plane of this image?,Coronal Plane
2639,xmlab373/source.jpg,Do the organs in the image exist in the chest?,Yes
2640,xmlab373/source.jpg,Which lobe is abnormal in this image?,Right
2641,xmlab373/source.jpg,What part of the lung is the pneumonia located in?,Lower Right Lung
2642,xmlab373/source.jpg,Is this a study of the chest?,Yes
2643,xmlab373/source.jpg,Which organs appear in pairs?,Lung
2644,xmlab373/source.jpg,What diseases are included in the picture?,Pneumonia
2645,xmlab373/source.jpg,Is/Are there abnormalities in the patient's right lung?,Yes
2646,xmlab373/source.jpg,Can pneumonia be observed on the upper left lung in this picture?,No
2647,xmlab373/source.jpg,What color does the left lung show in the picture?,Black
2648,xmlab373/source.jpg,How many organs are there in this image?,2
2649,xmlab373/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2650,xmlab373/source.jpg,What is the main cause of the disease on the lower right of the lung in the picture?,Bacterial infection
2651,xmlab373/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung
2652,xmlab376/source.jpg,How was this image taken?,X-Ray
2653,xmlab376/source.jpg,Is this sagittal plane?,No
2654,xmlab376/source.jpg,Which part of the human body is the organ located in the image?,Chest
2655,xmlab376/source.jpg,Where is/are the abnormality located in this picture?,Lower Left Lung
2656,xmlab376/source.jpg,What part of the lung is the pneumonia located in?,Lower Left Lung
2657,xmlab376/source.jpg,What is the organ system visualized?,Chest
2658,xmlab376/source.jpg,What organ system is primarily present in this image?,Chest
2659,xmlab376/source.jpg,Is the lung abnormal?,Yes
2660,xmlab376/source.jpg,What disease is/are shown on the lower left of lung?,Pneumonia
2661,xmlab376/source.jpg,Can pneumonia be observed on the lower right lung in this picture?,No
2662,xmlab376/source.jpg,What color does the left lung show in the picture?,Black
2663,xmlab376/source.jpg,How many organs are there in this image?,2
2664,xmlab376/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2665,xmlab376/source.jpg,How to treat the disease located on the left of lung in this image?,"Medical therapy, supportive therapy"
2666,xmlab376/source.jpg,Which organs/organ is part of the circulatory system in this image?,Heart
2667,xmlab377/source.jpg,Is this a CT?,No
2668,xmlab377/source.jpg,What scanning plane does this image belong to?,Coronal Plane
2669,xmlab377/source.jpg,Where does the picture show?,Chest
2670,xmlab377/source.jpg,Which side of lung is abnormal in this image?,Both
2671,xmlab377/source.jpg,What part of the lung is the nodule located in?,Left Lung
2672,xmlab377/source.jpg,Which organ system is imaged?,Chest
2673,xmlab377/source.jpg,What organ system is pictured?,Chest
2674,xmlab377/source.jpg,Is the lung healthy?,No
2675,xmlab377/source.jpg,Does the patient have any abnormalities?,Yes
2676,xmlab377/source.jpg,Can nodule be observed on the lower right lung in this picture?,No
2677,xmlab377/source.jpg,What color is the lung in the picture?,Black
2678,xmlab377/source.jpg,How many existing heart in this image?,1
2679,xmlab377/source.jpg,What can the organ with black color in this image be used for?,Breathe
2680,xmlab377/source.jpg,How to treat the disease located on the left of lung in this image?,"Medical treatment, surgical treatment"
2681,xmlab377/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung
2682,xmlab38/source.jpg,What modality is used to take this image?,MRI
2683,xmlab38/source.jpg,Which part of the body does this image belong to?,Abdomen
2684,xmlab38/source.jpg,What is the mr weighting in this image?,T1
2685,xmlab38/source.jpg,Does the picture contain liver?,Yes
2686,xmlab38/source.jpg,Does the picture contain kidney?,Yes
2687,xmlab38/source.jpg,Does the picture contain spleen?,No
2688,xmlab38/source.jpg,Where is the liver?,Left
2689,xmlab38/source.jpg,How many kidneys in this image?,2
2690,xmlab38/source.jpg,Is the liver healthy?,Yes
2691,xmlab38/source.jpg,Does the kidneys look abnormal?,No
2692,xmlab38/source.jpg,"Which is bigger in this image, kidney or liver?",Kidney
2693,xmlab38/source.jpg,What is the organ located in the lower right corner?,Left Kidney
2694,xmlab381/source.jpg,Is this an MRI?,No
2695,xmlab381/source.jpg,Is this a transverse section?,No
2696,xmlab381/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Chest
2697,xmlab381/source.jpg,Which lobe is normal in this image?,Right
2698,xmlab381/source.jpg,What part of the lung is the atelectasis located in?,Lower Left Lung
2699,xmlab381/source.jpg,What organ system is pictured?,Chest
2700,xmlab381/source.jpg,Which organs appear in pairs?,Lung
2701,xmlab381/source.jpg,Is the lung abnormal?,Yes
2702,xmlab381/source.jpg,Does the lung look abnormal?,Yes
2703,xmlab381/source.jpg,Can atelectasis be observed on the lower left lung in this picture?,Yes
2704,xmlab381/source.jpg,What color does the right lung show in the picture?,Black
2705,xmlab381/source.jpg,How many organs are there in this image?,2
2706,xmlab381/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2707,xmlab381/source.jpg,What is the main cause of the disease on the lower left of the lung in the picture?,Bronchial obstruction
2708,xmlab381/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart
2709,xmlab382/source.jpg,Is this image taken via MRI?,No
2710,xmlab382/source.jpg,In what plane is this image scanned?,Coronal Plane
2711,xmlab382/source.jpg,Where does the picture show?,Chest
2712,xmlab382/source.jpg,Which lobe is normal in this image?,Right
2713,xmlab382/source.jpg,Where is the pneumonia?,Lower Left Lung
2714,xmlab382/source.jpg,Which organ system is imaged?,Chest
2715,xmlab382/source.jpg,What is the main organ in the image?,Lung
2716,xmlab382/source.jpg,What diseases are included in the picture?,Pneumonia
2717,xmlab382/source.jpg,Does the lung look abnormal?,Yes
2718,xmlab382/source.jpg,Can pneumonia be observed on the upper left lung in this picture?,No
2719,xmlab382/source.jpg,What color is the lung in the picture?,Black
2720,xmlab382/source.jpg,How many organs are there in this image?,2
2721,xmlab382/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2722,xmlab382/source.jpg,How to prevent the occurrence of the disease on the lower left lobe of lung in this image?,"Pay attention to prevent cold and keep warm, enhance physical fitness"
2723,xmlab382/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart
2724,xmlab384/source.jpg,Is this image taken via X-Ray?,Yes
2725,xmlab384/source.jpg,What scanning plane does this image belong to?,Coronal Plane
2726,xmlab384/source.jpg,Do the organs in the image exist in the abdomen?,No
2727,xmlab384/source.jpg,Which part of chest is abnormal in this image?,Heart
2728,xmlab384/source.jpg,Where is/are the cardiomegaly located in this image?,Heart
2729,xmlab384/source.jpg,What organ system is pictured?,Chest
2730,xmlab384/source.jpg,What is the main organ in the image?,Lung
2731,xmlab384/source.jpg,Does the patient have any abnormalities?,Yes
2732,xmlab384/source.jpg,Are there abnormalities in this image?,Yes
2733,xmlab384/source.jpg,Can cardiomegaly be observed in this picture?,Yes
2734,xmlab384/source.jpg,What color is the lung in the picture?,Black
2735,xmlab384/source.jpg,How many organs are there in this image?,2
2736,xmlab384/source.jpg,What is the function of the main organ in this picture?,Breathe
2737,xmlab384/source.jpg,How to prevent the occurrence of the disease on the heart in this image?,"Live healthy, enhance physical fitness"
2738,xmlab384/source.jpg,Which organs/organ is part of the circulatory system in this image?,Heart
2739,xmlab387/source.jpg,What modality is shown in this image?,X-Ray
2740,xmlab387/source.jpg,Is this a transverse plane?,No
2741,xmlab387/source.jpg,Where does the image represent in the body?,Chest
2742,xmlab387/source.jpg,Where is the abnormality in this image?,Heart
2743,xmlab387/source.jpg,What part of the chest is the cardiomegaly located in?,Heart
2744,xmlab387/source.jpg,What is the main organ in the image?,Lung
2745,xmlab387/source.jpg,What is the organ system visualized?,Chest
2746,xmlab387/source.jpg,Is the lung abnormal?,Yes
2747,xmlab387/source.jpg,Is the lung healthy?,No
2748,xmlab387/source.jpg,Can cardiomegaly be observed in this picture?,Yes
2749,xmlab387/source.jpg,What color is the lung in the picture?,Black
2750,xmlab387/source.jpg,How many lungs are shown in this image?,2
2751,xmlab387/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow
2752,xmlab387/source.jpg,What kind of symptoms will the disease on the heart bring to the patient?,"Chest tightness, arrhythmia"
2753,xmlab387/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart
2754,xmlab388/source.jpg,How was this image taken?,X-Ray
2755,xmlab388/source.jpg,Is this sagittal plane?,No
2756,xmlab388/source.jpg,Where does the image represent in the body?,Chest
2757,xmlab388/source.jpg,Which lobe is abnormal in this image?,Right
2758,xmlab388/source.jpg,Where is/are the effusion located?,Lower Right Lung
2759,xmlab388/source.jpg,What organ system is primarily present in this image?,Chest
2760,xmlab388/source.jpg,What organ system is pictured?,Chest
2761,xmlab388/source.jpg,Is the lung healthy?,No
2762,xmlab388/source.jpg,Is the lung abnormal?,Yes
2763,xmlab388/source.jpg,Can effusion be observed on the lower left lung in this picture?,No
2764,xmlab388/source.jpg,What color does the right lung show in the picture?,Black
2765,xmlab388/source.jpg,How many lungs are shown in this image?,2
2766,xmlab388/source.jpg,How much damage will be caused to the body taking such an image?,A Little
2767,xmlab388/source.jpg,What is the main cause of the disease on the lower right of the lung in the picture?,"Inflammation, malignant tumor, trauma, etc"
2768,xmlab388/source.jpg,Which organs/organ is part of the circulatory system in this image?,Heart
2769,xmlab389/source.jpg,Is this a X-Ray?,Yes
2770,xmlab389/source.jpg,Is this a transverse section?,No
2771,xmlab389/source.jpg,Which part of the body does this image belong to?,Chest
2772,xmlab389/source.jpg,Where is the heart in this image?,Center
2773,xmlab389/source.jpg,Where is the effusion in the lung?,Lower Right Lung
2774,xmlab389/source.jpg,What organ system is primarily present in this image?,Chest
2775,xmlab389/source.jpg,What organ system is pictured?,Chest
2776,xmlab389/source.jpg,Is the lung healthy?,No
2777,xmlab389/source.jpg,Is/Are there abnormalities in the patient's right lung?,Yes
2778,xmlab389/source.jpg,Can effusion be observed on the lower right lung in this picture?,Yes
2779,xmlab389/source.jpg,What color does the right lung show in the picture?,Black
2780,xmlab389/source.jpg,How many existing heart in this image?,1
2781,xmlab389/source.jpg,How much damage will be caused to the body taking such an image?,A Little
2782,xmlab389/source.jpg,What is the main cause of the disease on the lower right of the lung in the picture?,"Inflammation, malignant tumor, trauma, etc"
2783,xmlab389/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung
2784,xmlab39/source.jpg,What modality is used to take this image?,MRI
2785,xmlab39/source.jpg,Which part of the body does this image belong to?,Abdomen
2786,xmlab39/source.jpg,What is the mr weighting in this image?,T1
2787,xmlab39/source.jpg,Does the picture contain liver?,Yes
2788,xmlab39/source.jpg,Does the picture contain kidney?,No
2789,xmlab39/source.jpg,Does the picture contain spleen?,No
2790,xmlab39/source.jpg,Is the liver not healthy?,No
2791,xmlab390/source.jpg,Is this image taken via X-Ray?,Yes
2792,xmlab390/source.jpg,Is this a coronal section?,Yes
2793,xmlab390/source.jpg,Which part of the body does this image belong to?,Chest
2794,xmlab390/source.jpg,Where is the abnormality in this image?,Lower Right Lung
2795,xmlab390/source.jpg,What part of the lung is the effusion located in?,Lower Right Lung
2796,xmlab390/source.jpg,What organ system is pictured?,Chest
2797,xmlab390/source.jpg,Is this a study of the head?,No
2798,xmlab390/source.jpg,Are there abnormalities in this image?,Yes
2799,xmlab390/source.jpg,What disease is/are shown on the lower right of lung?,Pleural Effusion
2800,xmlab390/source.jpg,Can effusion be observed on the upper left lung in this picture?,No
2801,xmlab390/source.jpg,What color is the lung in the picture?,Black
2802,xmlab390/source.jpg,How many lungs are shown in this image?,2
2803,xmlab390/source.jpg,What can the organ with black color in this image be used for?,Breathe
2804,xmlab390/source.jpg,How to treat the disease located on the lower right of lung in this image?,"Medical treatment, surgical treatment"
2805,xmlab390/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung
2806,xmlab392/source.jpg,Is this image taken via X-Ray?,Yes
2807,xmlab392/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane
2808,xmlab392/source.jpg,Where does the image represent in the body?,Chest
2809,xmlab392/source.jpg,Where is/are the abnormality located in this picture?,Lower Left Lung
2810,xmlab392/source.jpg,Where is the pneumonia in the lung?,Lower Left Lung
2811,xmlab392/source.jpg,Which organ system is imaged?,Chest
2812,xmlab392/source.jpg,Is this a study of the chest?,Yes
2813,xmlab392/source.jpg,Are there abnormalities in this image?,Yes
2814,xmlab392/source.jpg,Is this image normal?,No
2815,xmlab392/source.jpg,Can pneumonia be observed on the upper right lung in this picture?,No
2816,xmlab392/source.jpg,What color does the left lung show in the picture?,Black
2817,xmlab392/source.jpg,How many existing lungs in this image?,2
2818,xmlab392/source.jpg,What is the effect of the main organ in this picture?,Breathe
2819,xmlab392/source.jpg,What kind of symptoms will the disease on the lower left of lung bring to the patient?,"Cough foamy mucus sputum, dyspnea, cough, chest pain"
2820,xmlab392/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung
2821,xmlab393/source.jpg,Is this image taken via X-Ray?,Yes
2822,xmlab393/source.jpg,In what plane is this image scanned?,Coronal Plane
2823,xmlab393/source.jpg,Where does the image represent in the body?,Chest
2824,xmlab393/source.jpg,Where is the heart in this image?,Center
2825,xmlab393/source.jpg,What part of the chest is the effusion located in?,Lower Left Lung
2826,xmlab393/source.jpg,Which organs appear in pairs?,Lung
2827,xmlab393/source.jpg,Which organ system is imaged?,Chest
2828,xmlab393/source.jpg,Is/Are there abnormalities in the patient's left lung?,Yes
2829,xmlab393/source.jpg,Is this image normal?,No
2830,xmlab393/source.jpg,Can effusion be observed on the upper right lung in this picture?,No
2831,xmlab393/source.jpg,What color does the right lung show in the picture?,Black
2832,xmlab393/source.jpg,How many lungs are shown in this image?,2
2833,xmlab393/source.jpg,What is the function of the main organ in this picture?,Breathe
2834,xmlab393/source.jpg,How to prevent the occurrence of the disease on the lower left lobe of lung in this image?,"Live healthy, enhance physical fitness"
2835,xmlab393/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung
2836,xmlab395/source.jpg,Is this image taken via MRI?,No
2837,xmlab395/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane
2838,xmlab395/source.jpg,Which part of the body does this image belong to?,Head
2839,xmlab395/source.jpg,Where are the eyes in this image?,Top
2840,xmlab395/source.jpg,Which organ system is imaged?,Head
2841,xmlab395/source.jpg,Which organs appear in pairs?,"Temporal Lobe, Eyes"
2842,xmlab395/source.jpg,Does the picture contain spinal cord?,No
2843,xmlab395/source.jpg,Does the picture contain duodenum?,No
2844,xmlab395/source.jpg,What color do the eyes show in the picture?,Black
2845,xmlab395/source.jpg,What is the largest organ in the picture?,Brain
2846,xmlab395/source.jpg,How many eyes are shown in this image?,2
2847,xmlab395/source.jpg,What is the shape of eyes in this image?,Circular
2848,xmlab395/source.jpg,What is the function of the tissue on the left of this picture?,"Participate in hearing, speech and memory"
2849,xmlab395/source.jpg,Which organs/organ in the picture belong to sensory organs?,Eyes
2850,xmlab395/source.jpg,Does the picture contain the organ which has the effect of secreting enzymes?,No
2851,xmlab395/source.jpg,Does the picture contain the organ that could be used for breathing?,No
